163 2 2 59
5 2 2 59
6 2 3 59
167 3 3 59
6 3 2 59
30 2 2 59
611 3 3 6
45 3 3 6
16 3 3 6
1071 3 3 60
142 2 2 67
60 2 3 67
98 2 2 68
90 2 2 68
10 2 3 68
50 3 3 68
5 3 2 68
7 2 2 68
220 2 2 69
1 2 2 69
263 2 2 69
37 2 1 69
7 1 2 69
4 2 2 69
55 2 2 69
321 2 2 69
57 2 3 69
7 3 2 69
79 2 2 70
191 2 3 71
80 3 3 71
13 3 2 71
284 2 2 71
85 2 3 71
8 3 2 71
277 2 2 77
217 2 1 79
1 1 1 79
2 1 1 79
66 1 2 79
287 2 1 79
145 1 2 79
335 3 3 8
199 2 3 80
1 3 3 80
33 2 2 82
12 2 2 82
20 2 2 82
2 2 2 82
6 2 3 82
7 3 2 82
3 2 2 82
292 2 2 83
148 2 2 84
10 2 3 84
44 3 3 84
96 2 2 85
55 2 2 85
4 2 2 85
97 2 3 85
7 3 2 85
8 2 2 85
64 2 2 85
196 2 2 85
103 2 3 85
18 3 2 85
39 2 2 85
203 2 2 85
13 2 2 85
5 2 2 85
165 2 3 85
7 3 2 85
22 2 2 85
30 2 2 85
5 2 2 85
252 2 3 87
73 2 2 88
12 2 1 88
83 1 1 88
7 1 2 88
9 2 2 88
5 2 3 88
57 3 3 88
5 3 2 88
369 2 3 88
31 3 2 88
292 2 3 88
44 3 3 88
70 3 2 88
15 2 2 88
16 2 2 88
252 3 3 9
510 2 2 91
5 2 3 91
86 3 3 91
17 3 3 91
6 3 2 91
263 2 2 91
6 2 3 91
109 3 3 91
7 3 2 91
198 2 2 95
17 2 1 95
1 1 1 95
71 1 1 95
3 1 1 95
41 1 2 95
4 2 2 95
154 2 2 95
21 2 2 95
250 2 2 95
199 2 2 97
48 2 3 97
6 3 2 97
294 2 2 97
5 2 3 97
182 2 2 98
4 2 3 98
48 3 3 98
5 3 2 98
258 2 2 98
#eof
999
